file,crop_type,time
arsgacp1_2016_07_25_120000.jpg,2,2.416502677002427
arsgacp1_2016_07_26_120000.jpg,2,0.4902723169980163
arsgacp1_2016_07_27_120000.jpg,2,0.3561709010027698
arsgacp1_2016_07_30_120000.jpg,2,1.5338980549968255
arsgacp1_2016_08_16_120000.jpg,7,4.852059664994158
arsgacp1_2016_08_24_120000.jpg,7,2.089095798000926
arsgacp1_2016_08_25_120000.jpg,7,0.45827022299999953
arsgacp1_2016_08_30_120000.jpg,7,0.3662520569996559
arsgacp1_2016_09_01_120000.jpg,7,0.38350215299942647
arsgacp1_2016_09_02_120000.jpg,7,0.7579106900011539
arsgacp1_2016_09_04_120000.jpg,7,4.886730767000699
arsgacp1_2016_09_05_120000.jpg,7,2.335822143002588
arsgacp1_2016_09_06_120000.jpg,7,1.8666924479985028
arsgacp1_2016_09_27_120000.jpg,2,2.1711949079981423
arsgacp1_2016_10_10_120000.jpg,2,0.5388048979984887
arsgacp1_2016_10_12_120000.jpg,2,0.14908309900056338
arsgacp1_2016_10_13_120000.jpg,2,0.16781755699776113
arsgacp1_2016_10_14_120000.jpg,2,0.14315202999932808
arsgacp1_2016_10_16_120000.jpg,2,0.15808837800068432
arsgacp1_2016_10_19_120000.jpg,2,0.29333139899972593
arsgacp1_2016_10_23_120000.jpg,2,0.1503287570012617
arsgacp1_2016_10_24_120000.jpg,2,0.15143857700240915
arsgacp1_2016_10_25_120000.jpg,2,0.15102346500134445
arsgacp1_2016_10_26_120000.jpg,2,0.15384005099986098
arsgacp1_2016_10_28_120001.jpg,2,0.13629071600007592
arsgacp1_2016_11_23_120000.jpg,2,2.0572449380015314
arsgacp1_2016_12_05_120000.jpg,7,510.15818710700114
arsgacp1_2016_12_07_120000.jpg,7,0.7181040620016574
arsgacp1_2016_12_08_120000.jpg,7,0.34346318600000814
arsgacp1_2016_12_16_120000.jpg,7,0.4472738370022853
arsgacp1_2016_12_28_120000.jpg,7,0.19308940500195604
arsgacp1_2017_01_06_120000.jpg,7,0.3681228690002172
arsgacp1_2017_01_08_120000.jpg,7,0.2629041060026793
arsgacp1_2017_01_30_120000.jpg,7,0.22625622499981546
arsgacp1_2017_01_31_120000.jpg,7,0.23882190999938757
arsgacp1_2017_02_01_120000.jpg,7,0.22359593500004848
arsgacp1_2017_02_07_120000.jpg,7,0.21532024599946453
arsgacp1_2017_02_09_120000.jpg,7,1.4821940610017919
arsgacp1_2017_02_10_120000.jpg,1,4.7588849129970185
arsgacp1_2017_02_12_120000.jpg,1,0.37763421600175207
arsgacp1_2017_02_24_120000.jpg,1,0.18537043499964057
arsgacp1_2017_03_05_120000.jpg,1,0.19348085399906267
arsgacp1_2017_03_16_120000.jpg,1,0.5213032840001688
arsgacp1_2017_03_17_120000.jpg,1,0.2677936870022677
arsgacp1_2017_03_19_120000.jpg,1,0.41137115599849494
arsgacp1_2017_03_23_120000.jpg,1,0.5755338420021872
arsgacp1_2017_04_06_120000.jpg,7,1.932258732002083
arsgacp1_2017_04_11_120000.jpg,7,0.4067601829992782
arsgacp1_2017_04_23_120000.jpg,7,0.40803276199949323
arsgacp1_2017_04_28_120000.jpg,7,0.31207215399990673
arsgacp1_2017_05_27_120000.jpg,7,1.1604947069972695
arsgacp1_2017_06_03_120001.jpg,7,0.26243175100171356
arsgacp1_2017_06_10_120000.jpg,1,1.7241638850027812
arsgacp1_2017_06_13_120000.jpg,1,0.8398537870016298
arsgacp1_2017_06_15_120000.jpg,1,0.21418812000047183
arsgacp1_2017_06_18_120000.jpg,1,0.17992144700110657
arsgacp1_2017_06_24_120000.jpg,4,3.3330537539986835
arsgacp1_2017_06_27_120000.jpg,4,0.16014055000050575
arsgacp1_2017_07_20_120000.jpg,4,0.1570710610030801
arsgacp1_2017_08_01_120000.jpg,4,0.14740429000084987
arsgacp1_2017_08_02_120000.jpg,4,0.15479104200130678
arsgacp1_2017_08_08_120000.jpg,4,0.13668706300086342
arsgacp1_2017_08_10_120000.jpg,4,0.17262408600072376
arsgacp1_2017_08_18_120000.jpg,4,0.14198345600016182
arsgacp1_2017_08_21_120000.jpg,4,0.147824090996437
arsgacp1_2017_09_15_120000.jpg,4,0.9975702129995625
arsgacp1_2017_10_30_120000.jpg,7,1.0170978439964529
arsgacp1_2017_11_24_120000.jpg,7,1.5635441049998917
arsgacp1_2017_12_15_120000.jpg,7,2.9138292460047523
arsgacp1_2017_12_22_120000.jpg,6,3.9423708869981056
arsgacp1_2018_01_16_120000.jpg,6,0.5553815359962755
arsgacp1_2018_01_17_120000.jpg,6,0.8540957350014651
arsgacp1_2018_01_24_120000.jpg,6,6.168054592995759
arsgacp1_2018_02_07_120000.jpg,6,0.5902961579959083
arsgacp1_2018_02_18_120000.jpg,6,0.4911842249966867
arsgacp1_2018_02_23_120000.jpg,6,0.6513415810004517
arsgacp1_2018_03_04_120000.jpg,6,0.7899443620008242
arsgacp1_2018_03_23_120000.jpg,6,0.4794165709972731
arsgacp1_2018_03_31_120000.jpg,6,0.6401822430016182
